subject,run,state,rec,R
S089,R08,task,S089R08,0.6706133371998007
S089,R09,task,S089R09,0.6836915060574211
S089,R10,task,S089R10,0.7231563224286344
S089,R11,task,S089R11,0.5933011553114294
S089,R12,task,S089R12,0.7203827118041447
S089,R13,task,S089R13,0.6838639716039002
S089,R14,task,S089R14,0.6541441067333653
S090,R01,eyes_open,S090R01,0.8775716867179812
S090,R02,eyes_closed,S090R02,0.7747937696925301
S090,R03,task,S090R03,0.8050017013150268
S090,R04,task,S090R04,0.8239695477471785
S090,R05,task,S090R05,0.816434185679554
S090,R06,task,S090R06,0.8572085532631717
S090,R07,task,S090R07,0.833422423034726
S090,R08,task,S090R08,0.826329069216341
S090,R09,task,S090R09,0.8167074206938902
S090,R10,task,S090R10,0.8305936689337371
S090,R11,task,S090R11,0.7625972505266988
S090,R12,task,S090R12,0.9135893711008608
S090,R13,task,S090R13,0.7709165174819965
S090,R14,task,S090R14,0.8515453992877159
S091,R01,eyes_open,S091R01,0.7494086541169424
S091,R02,eyes_closed,S091R02,0.9879250397759205
S091,R03,task,S091R03,0.7370473707273413
S091,R04,task,S091R04,0.7261557714527195
S091,R05,task,S091R05,0.8089156999432849
S091,R06,task,S091R06,0.7063396507150301
S091,R07,task,S091R07,0.6486728987215815
S091,R08,task,S091R08,0.7579945197292749
S091,R09,task,S091R09,0.8590623748524069
S091,R10,task,S091R10,0.7898450408299158
S091,R11,task,S091R11,0.8875540515013725
S091,R12,task,S091R12,0.7274792967991616
S091,R13,task,S091R13,0.9012647435239534
S091,R14,task,S091R14,0.8100059758648388
S092,R01,eyes_open,S092R01,0.7677339883744471
S092,R02,eyes_closed,S092R02,0.9391162384403182
S092,R03,task,S092R03,0.8629894316328778
S092,R04,task,S092R04,0.6064619308711197
S092,R05,task,S092R05,0.7918105736970181
S092,R06,task,S092R06,0.8014401388771646
S092,R07,task,S092R07,0.7138414242952827
S092,R08,task,S092R08,0.858366978737824
S092,R09,task,S092R09,0.7513329625554979
S092,R10,task,S092R10,0.8042929545859455
S092,R11,task,S092R11,0.8414724411104497
S092,R12,task,S092R12,0.9494748850634622
S092,R13,task,S092R13,0.8080602395625557
S092,R14,task,S092R14,0.9522697522155138
S093,R01,eyes_open,S093R01,0.7302519693243298
S093,R02,eyes_closed,S093R02,0.7271876160445552
S093,R03,task,S093R03,0.7512200986934948
S093,R04,task,S093R04,0.7741169719339868
S093,R05,task,S093R05,0.6491143220356458
S093,R06,task,S093R06,0.8979361435343871
S093,R07,task,S093R07,0.8087091110787551
S093,R08,task,S093R08,0.7673194695061185
S093,R09,task,S093R09,0.7154538105792602
S093,R10,task,S093R10,0.7245688067973163
S093,R11,task,S093R11,0.6939195860092623
S093,R12,task,S093R12,0.775208625100598
S093,R13,task,S093R13,0.7880110986069574
S093,R14,task,S093R14,0.7246164030305023
S094,R01,eyes_open,S094R01,0.620601787687049
S094,R02,eyes_closed,S094R02,0.7273641131660311
S094,R03,task,S094R03,0.8193019037800892
S094,R04,task,S094R04,0.7236134988796598
S094,R05,task,S094R05,0.9225847216025725
S094,R06,task,S094R06,0.6913099423442763
S094,R07,task,S094R07,0.7270703198994478
S094,R08,task,S094R08,0.8671665532864401
S094,R09,task,S094R09,0.8507442114423722
S094,R10,task,S094R10,0.8451947319563078
S094,R11,task,S094R11,0.7495626313412938
S094,R12,task,S094R12,0.7613280904255685
S094,R13,task,S094R13,0.8199227621866042
S094,R14,task,S094R14,0.7279966272435419
S095,R01,eyes_open,S095R01,0.6266276812492745
S095,R02,eyes_closed,S095R02,0.8304304377739534
S095,R03,task,S095R03,0.7072763258395047
S095,R04,task,S095R04,0.9301667413733842
S095,R05,task,S095R05,0.9601074152676088
S095,R06,task,S095R06,0.7716344599933379
S095,R07,task,S095R07,0.7079219489737345
S095,R08,task,S095R08,0.8283081954314674
S095,R09,task,S095R09,0.8976866517613543
S095,R10,task,S095R10,0.8527037888923449
S095,R11,task,S095R11,0.9080872749075213
S095,R12,task,S095R12,0.8377171680375284
S095,R13,task,S095R13,0.7987102860489026
S095,R14,task,S095R14,0.7182637670319321
S096,R01,eyes_open,S096R01,0.7248487428708094
S096,R02,eyes_closed,S096R02,0.7920352075552594
S096,R03,task,S096R03,0.7509856894147786
S096,R04,task,S096R04,0.705378698019136
S096,R05,task,S096R05,0.6113876247650823
S096,R06,task,S096R06,0.6946310229274949
S096,R07,task,S096R07,0.7103840816093565
S096,R08,task,S096R08,0.8479342204309471
S096,R09,task,S096R09,0.7737472668523634
S096,R10,task,S096R10,0.6394840357179067
S096,R11,task,S096R11,0.7349818878307085
S096,R12,task,S096R12,0.7750513876258068
S096,R13,task,S096R13,0.757623365272748
S096,R14,task,S096R14,0.8293480683692651
S097,R01,eyes_open,S097R01,0.8754779102717751
S097,R02,eyes_closed,S097R02,0.9660417358013318
S097,R03,task,S097R03,0.8298973218610306
S097,R04,task,S097R04,0.7167951652273005
S097,R05,task,S097R05,0.8340298621901022
S097,R06,task,S097R06,0.7084794151461759
S097,R07,task,S097R07,0.7155677965142371
S097,R08,task,S097R08,0.7426004916561403
S097,R09,task,S097R09,0.7626332948486472
S097,R10,task,S097R10,0.7691127445466991
S097,R11,task,S097R11,0.6934101363775068
S097,R12,task,S097R12,0.7429562753628123
S097,R13,task,S097R13,0.8139886907916585
S097,R14,task,S097R14,0.7345626159894812
S098,R01,eyes_open,S098R01,0.858433789934494
S098,R02,eyes_closed,S098R02,0.8855569295989928
S098,R03,task,S098R03,0.6940462099473311
S098,R04,task,S098R04,0.7695767541681618
S098,R05,task,S098R05,0.7891513439092158
S098,R06,task,S098R06,0.7489766309714253
S098,R07,task,S098R07,0.8082070179134934
S098,R08,task,S098R08,0.8257072288685418
S098,R09,task,S098R09,0.8031804725659263
S098,R10,task,S098R10,0.7472427403029268
S098,R11,task,S098R11,0.7963048809222596
S098,R12,task,S098R12,0.8619760700995676
S098,R13,task,S098R13,0.7987039009521815
S098,R14,task,S098R14,0.841356014746196
S099,R01,eyes_open,S099R01,0.7215102089817772
S099,R02,eyes_closed,S099R02,0.7542244492245422
S099,R03,task,S099R03,0.7709750995281163
S099,R04,task,S099R04,0.7248483128816628
S099,R05,task,S099R05,0.7656049140010999
S099,R06,task,S099R06,0.7775430287702687
S099,R07,task,S099R07,0.8155644228880017
S099,R08,task,S099R08,0.6878967868324419
S099,R09,task,S099R09,0.8172277939578232
S099,R10,task,S099R10,0.8312485613411683
S099,R11,task,S099R11,0.7939443551486506
S099,R12,task,S099R12,0.7455510616901433
S099,R13,task,S099R13,0.8496410522421122
S099,R14,task,S099R14,0.726323815974225
S100,R01,eyes_open,S100R01,0.9458707529754657
S100,R02,eyes_closed,S100R02,0.9450187881879807
S100,R03,task,S100R03,0.8792394724061566
S100,R04,task,S100R04,0.7300809583149644
S100,R05,task,S100R05,0.8552190740332081
S100,R06,task,S100R06,0.7888484266860323
S100,R07,task,S100R07,0.8780840716267421
S100,R08,task,S100R08,0.7952109319581415
S100,R09,task,S100R09,0.8469327191107104
S100,R10,task,S100R10,0.8087529630092456
S100,R11,task,S100R11,0.7751706517972727
S100,R12,task,S100R12,0.8971383035307263
S100,R13,task,S100R13,0.8973443234514209
S100,R14,task,S100R14,0.7702223443827283
S101,R01,eyes_open,S101R01,0.7592770234955831
S101,R02,eyes_closed,S101R02,0.867644012899278
S101,R03,task,S101R03,0.7083545014298248
S101,R04,task,S101R04,0.8229957382191408
S101,R05,task,S101R05,0.9042812621046389
S101,R06,task,S101R06,0.6866896329015837
S101,R07,task,S101R07,0.7168900110452319
S101,R08,task,S101R08,0.7380206842563317
S101,R09,task,S101R09,0.7877403557537161
S101,R10,task,S101R10,0.7164975977184479
S101,R11,task,S101R11,0.7059930641254872
S101,R12,task,S101R12,0.75475999622262
S101,R13,task,S101R13,0.797017218068991
S101,R14,task,S101R14,0.7467791974421224
S102,R01,eyes_open,S102R01,0.6019233618907918
S102,R02,eyes_closed,S102R02,0.8345208471757865
S102,R03,task,S102R03,0.6220815326424631
S102,R04,task,S102R04,0.5608260968732898
S102,R05,task,S102R05,0.7636279570157544
S102,R06,task,S102R06,0.6673168085339107
S102,R07,task,S102R07,0.814344189554672
S102,R08,task,S102R08,0.6250606645639838
S102,R09,task,S102R09,0.5560642842955253
S102,R10,task,S102R10,0.6536692459781352
S102,R11,task,S102R11,0.6120795382448414
S102,R12,task,S102R12,0.7501219456008446
S102,R13,task,S102R13,0.663483839564824
S102,R14,task,S102R14,0.8496793183545706
S103,R01,eyes_open,S103R01,0.7392257881090777
S103,R02,eyes_closed,S103R02,0.7688231153960923
S103,R03,task,S103R03,0.7464989757441144
S103,R04,task,S103R04,0.9427530742771796
S103,R05,task,S103R05,0.806902686617838
S103,R06,task,S103R06,0.6848609564663568
S103,R07,task,S103R07,0.8067362695185729
S103,R08,task,S103R08,0.8385779652901652
S103,R09,task,S103R09,0.811814649655326
S103,R10,task,S103R10,0.6378277064520173
S103,R11,task,S103R11,0.640914578325255
S103,R12,task,S103R12,0.7072420740227001
S103,R13,task,S103R13,0.8283524166423736
S103,R14,task,S103R14,0.6810801034248792
S104,R01,eyes_open,S104R01,0.9091691574042736
S104,R02,eyes_closed,S104R02,0.8400623025135014
S104,R03,task,S104R03,0.8253477048648501
S104,R04,task,S104R04,0.729537664430609
S104,R05,task,S104R05,0.7406640025230907
S104,R06,task,S104R06,0.8499699998129663
S104,R07,task,S104R07,0.7226847728283077
S104,R08,task,S104R08,0.7198608518561702
S104,R09,task,S104R09,0.9586806437171715
S104,R10,task,S104R10,0.8291176792688064
S104,R11,task,S104R11,0.8261109163715791
S104,R12,task,S104R12,0.8117442270102413
S104,R13,task,S104R13,0.7078240149101175
S104,R14,task,S104R14,0.8034002474333412
S105,R01,eyes_open,S105R01,0.7380145889125415
S105,R02,eyes_closed,S105R02,0.8547953091098867
S105,R03,task,S105R03,0.8177699181034253
S105,R04,task,S105R04,0.7807811970181363
S105,R05,task,S105R05,0.8285938052734986
S105,R06,task,S105R06,0.8263975889807148
S105,R07,task,S105R07,0.8885161815799203
S105,R08,task,S105R08,0.8806645130348947
S105,R09,task,S105R09,0.843184659995962
S105,R10,task,S105R10,0.79041796733047
S105,R11,task,S105R11,0.7901863719181688
S105,R12,task,S105R12,0.8372955512502318
S105,R13,task,S105R13,0.7740151775286017
S105,R14,task,S105R14,0.9021772385403157
S106,R01,eyes_open,S106R01,0.731923299553616
S106,R02,eyes_closed,S106R02,0.8793619742606547
S106,R03,task,S106R03,0.6680945890502519
S106,R04,task,S106R04,0.8401638732801547
S106,R05,task,S106R05,0.717125501421643
S106,R06,task,S106R06,0.7177026740817124
S106,R07,task,S106R07,0.8298108292886809
S106,R08,task,S106R08,0.9224708606399772
S106,R09,task,S106R09,0.8809322148973007
S106,R10,task,S106R10,0.8774490322381157
S106,R11,task,S106R11,0.7056807701695433
S106,R12,task,S106R12,0.8981515474393411
S106,R13,task,S106R13,0.7941457316488947
S106,R14,task,S106R14,0.7915621272025205
S107,R01,eyes_open,S107R01,0.8047485581744434
S107,R02,eyes_closed,S107R02,0.9411167843674716
S107,R03,task,S107R03,0.846283306137285
S107,R04,task,S107R04,0.8840274594986591
S107,R05,task,S107R05,0.774943596054914
S107,R06,task,S107R06,0.8950907541925366
S107,R07,task,S107R07,0.824572905247808
S107,R08,task,S107R08,0.7119609427814813
S107,R09,task,S107R09,0.8337476114424969
S107,R10,task,S107R10,0.8097029950745827
S107,R11,task,S107R11,0.8044847978073013
S107,R12,task,S107R12,0.7323513528886992
S107,R13,task,S107R13,0.8052266008060419
S107,R14,task,S107R14,0.9189743720010646
S108,R01,eyes_open,S108R01,0.619818667345362
S108,R02,eyes_closed,S108R02,0.8266432016045782
S108,R03,task,S108R03,0.7847112007722645
S108,R04,task,S108R04,0.7573072458720792
S108,R05,task,S108R05,0.8696279341561979
S108,R06,task,S108R06,0.8416272522912072
S108,R07,task,S108R07,0.8223283731922623
S108,R08,task,S108R08,0.803056309499555
S108,R09,task,S108R09,0.718604401504541
S108,R10,task,S108R10,0.8222548013212365
S108,R11,task,S108R11,0.8078020782590076
S108,R12,task,S108R12,0.8426012943825839
S108,R13,task,S108R13,0.8583811565892572
S108,R14,task,S108R14,0.9471030321162309
S109,R01,eyes_open,S109R01,0.75456267964785
S109,R02,eyes_closed,S109R02,0.8040859882799785
S109,R03,task,S109R03,0.8395515912750265
S109,R04,task,S109R04,0.914925554805442
S109,R05,task,S109R05,0.8195453204491436
S109,R06,task,S109R06,0.6304645546039659
S109,R07,task,S109R07,0.6930885360643058
S109,R08,task,S109R08,0.8109459585740869
S109,R09,task,S109R09,0.8507018315493201
S109,R10,task,S109R10,0.7854930299287023
S109,R11,task,S109R11,0.8097823366201337
S109,R12,task,S109R12,0.9248588915290124
S109,R13,task,S109R13,0.6920388580828039
S109,R14,task,S109R14,0.8223686638466229
