subject,run,state,rec,R
S089,R09,task,S089R09,0.5042094497929762
S089,R10,task,S089R10,0.5140989938353815
S089,R11,task,S089R11,0.5854769838489402
S089,R12,task,S089R12,0.6613952099702175
S089,R13,task,S089R13,0.5592605641734066
S089,R14,task,S089R14,0.5495645290658182
S090,R01,eyes_open,S090R01,0.8596388870683763
S090,R02,eyes_closed,S090R02,0.842182917615373
S090,R03,task,S090R03,0.6035840409617418
S090,R04,task,S090R04,0.7102678537345245
S090,R05,task,S090R05,0.86927965368173
S090,R06,task,S090R06,0.8957910893217761
S090,R07,task,S090R07,0.9398874330396398
S090,R08,task,S090R08,0.9057458578187215
S090,R09,task,S090R09,0.7117551723439257
S090,R10,task,S090R10,0.6625079484454942
S090,R11,task,S090R11,0.6942805776318389
S090,R12,task,S090R12,0.9386869921496579
S090,R13,task,S090R13,0.6121248206801195
S090,R14,task,S090R14,0.851513212307178
S091,R01,eyes_open,S091R01,0.7392025195637346
S091,R02,eyes_closed,S091R02,0.768165710349971
S091,R03,task,S091R03,0.6982059617594164
S091,R04,task,S091R04,0.7053634285101498
S091,R05,task,S091R05,0.7689883339493997
S091,R06,task,S091R06,0.7381321835071505
S091,R07,task,S091R07,0.5517403337773601
S091,R08,task,S091R08,0.7488778703343344
S091,R09,task,S091R09,1.0101244512721828
S091,R10,task,S091R10,0.6280873723555618
S091,R11,task,S091R11,0.9063405865930382
S091,R12,task,S091R12,0.9054641902059454
S091,R13,task,S091R13,0.9495602353732052
S091,R14,task,S091R14,0.707292918028188
S092,R01,eyes_open,S092R01,0.6767325807353499
S092,R02,eyes_closed,S092R02,0.7052592554895185
S092,R03,task,S092R03,0.9371303228124864
S092,R04,task,S092R04,0.8981442852187912
S092,R05,task,S092R05,0.9763215750274866
S092,R06,task,S092R06,0.9633776866825656
S092,R07,task,S092R07,1.0047918216326537
S092,R08,task,S092R08,0.8901892292347673
S092,R09,task,S092R09,0.9256141017872594
S092,R10,task,S092R10,0.9153267434137426
S092,R11,task,S092R11,0.9909400799917346
S092,R12,task,S092R12,0.9764515769693167
S092,R13,task,S092R13,0.981695154381063
S092,R14,task,S092R14,0.92772988298605
S093,R01,eyes_open,S093R01,0.8059249992279388
S093,R02,eyes_closed,S093R02,0.7343237147355538
S093,R03,task,S093R03,0.587319565715243
S093,R04,task,S093R04,0.6200868634729211
S093,R05,task,S093R05,0.6461659014254157
S093,R06,task,S093R06,0.8861142484743115
S093,R07,task,S093R07,0.6585107541878461
S093,R08,task,S093R08,0.6521767240904793
S093,R09,task,S093R09,0.8466152383681228
S093,R10,task,S093R10,0.8516014342857295
S093,R11,task,S093R11,0.6749070556353439
S093,R12,task,S093R12,0.7976199867764197
S093,R13,task,S093R13,0.7142148587195296
S093,R14,task,S093R14,0.7519299344484979
S094,R01,eyes_open,S094R01,0.7948206995998409
S094,R02,eyes_closed,S094R02,0.777533438563042
S094,R03,task,S094R03,0.7950124970756568
S094,R04,task,S094R04,1.0685045156217636
S094,R05,task,S094R05,0.7955282713705721
S094,R06,task,S094R06,1.03290958549471
S094,R07,task,S094R07,1.0285896858986763
S094,R08,task,S094R08,1.0358109305552428
S094,R09,task,S094R09,0.823291583911928
S094,R10,task,S094R10,0.6262002663753009
S094,R11,task,S094R11,0.9338698622847951
S094,R12,task,S094R12,0.971169340775883
S094,R13,task,S094R13,1.0178897772465771
S094,R14,task,S094R14,1.0615621079996893
S095,R01,eyes_open,S095R01,0.8833060909753515
S095,R02,eyes_closed,S095R02,0.8184939210910485
S095,R03,task,S095R03,0.6774851616313695
S095,R04,task,S095R04,0.8116207405980419
S095,R05,task,S095R05,0.6629409180199274
S095,R06,task,S095R06,0.6871185555647187
S095,R07,task,S095R07,0.8864607485559872
S095,R08,task,S095R08,0.9478591650678646
S095,R09,task,S095R09,0.9023582486049277
S095,R10,task,S095R10,0.8405454102909125
S095,R11,task,S095R11,0.9283218578257879
S095,R12,task,S095R12,0.8801356160197525
S095,R13,task,S095R13,0.9318716006190344
S095,R14,task,S095R14,1.0250793361223671
S096,R01,eyes_open,S096R01,0.7429454580452483
S096,R02,eyes_closed,S096R02,0.9405602553553984
S096,R03,task,S096R03,0.6468640478393074
S096,R04,task,S096R04,0.6644002211266165
S096,R05,task,S096R05,0.5367573534563191
S096,R06,task,S096R06,0.863338906448478
S096,R07,task,S096R07,0.7992163830059018
S096,R08,task,S096R08,0.837422393744926
S096,R09,task,S096R09,0.8441647161586661
S096,R10,task,S096R10,0.9553481379567751
S096,R11,task,S096R11,0.8148674770874336
S096,R12,task,S096R12,0.8588931096023922
S096,R13,task,S096R13,0.8873111358494554
S096,R14,task,S096R14,0.8679718658020729
S097,R01,eyes_open,S097R01,0.6821284344762152
S097,R02,eyes_closed,S097R02,0.852202832867238
S097,R03,task,S097R03,0.7242566497991022
S097,R04,task,S097R04,0.9520389593576674
S097,R05,task,S097R05,0.8830466906238765
S097,R06,task,S097R06,0.9094260353785362
S097,R07,task,S097R07,0.9470956633053319
S097,R08,task,S097R08,1.0304587200144049
S097,R09,task,S097R09,0.9221478884659127
S097,R10,task,S097R10,0.8051966474252054
S097,R11,task,S097R11,0.8884991287160543
S097,R12,task,S097R12,0.9286595537884317
S097,R13,task,S097R13,0.8972370351821728
S097,R14,task,S097R14,0.7705854536712841
S098,R01,eyes_open,S098R01,0.8152657236843907
S098,R02,eyes_closed,S098R02,0.863636369734425
S098,R03,task,S098R03,0.9572141301735126
S098,R04,task,S098R04,0.6215859902538753
S098,R05,task,S098R05,0.7411183824193593
S098,R06,task,S098R06,0.7786275846855076
S098,R07,task,S098R07,0.9183296690733677
S098,R08,task,S098R08,0.7141471542392085
S098,R09,task,S098R09,0.7043514427089144
S098,R10,task,S098R10,0.7712830183544053
S098,R11,task,S098R11,0.9217307107039611
S098,R12,task,S098R12,0.7234905726398636
S098,R13,task,S098R13,0.8278434140272872
S098,R14,task,S098R14,0.805124283263685
S099,R01,eyes_open,S099R01,0.7971098265456856
S099,R02,eyes_closed,S099R02,0.6780203407414263
S099,R03,task,S099R03,0.7571055578764097
S099,R04,task,S099R04,0.8989878364234944
S099,R05,task,S099R05,0.6675000549495437
S099,R06,task,S099R06,0.8864668780083556
S099,R07,task,S099R07,0.7290310770515054
S099,R08,task,S099R08,0.8273458240617546
S099,R09,task,S099R09,0.8122678438920555
S099,R10,task,S099R10,0.8001859741552251
S099,R11,task,S099R11,0.8148732482529001
S099,R12,task,S099R12,0.8041082569718299
S099,R13,task,S099R13,0.9225081906158518
S099,R14,task,S099R14,0.9497616966865314
S100,R01,eyes_open,S100R01,0.7599685427526403
S100,R02,eyes_closed,S100R02,0.8297392222883261
S100,R03,task,S100R03,0.7142079283204714
S100,R04,task,S100R04,0.7929850157654352
S100,R05,task,S100R05,0.9849320541101564
S100,R06,task,S100R06,0.7155670637931917
S100,R07,task,S100R07,0.9914626950546424
S100,R08,task,S100R08,0.9291954197074801
S100,R09,task,S100R09,0.8156362370076563
S100,R10,task,S100R10,1.0524519315614316
S100,R11,task,S100R11,0.9523604850419425
S100,R12,task,S100R12,1.0162530000985361
S100,R13,task,S100R13,0.9483009923221916
S100,R14,task,S100R14,0.7927512907044268
S101,R01,eyes_open,S101R01,0.7123077507061583
S101,R02,eyes_closed,S101R02,0.6356900733508029
S101,R03,task,S101R03,0.8285180706304606
S101,R04,task,S101R04,0.6483220135327568
S101,R05,task,S101R05,0.8928059057799985
S101,R06,task,S101R06,0.6512465917675303
S101,R07,task,S101R07,0.7124439383285953
S101,R08,task,S101R08,0.8115731056123275
S101,R09,task,S101R09,0.7663161289618283
S101,R10,task,S101R10,0.6956967868205977
S101,R11,task,S101R11,0.8439678157094987
S101,R12,task,S101R12,0.8831030009706556
S101,R13,task,S101R13,0.7558352704161848
S101,R14,task,S101R14,0.9773831607327591
S102,R01,eyes_open,S102R01,0.6736942722254455
S102,R02,eyes_closed,S102R02,0.5562682790270216
S102,R03,task,S102R03,0.5798482419562181
S102,R04,task,S102R04,0.6177832549508762
S102,R05,task,S102R05,0.6700908772907626
S102,R06,task,S102R06,0.5751245844068735
S102,R07,task,S102R07,0.8097748471663898
S102,R08,task,S102R08,0.5870359959747599
S102,R09,task,S102R09,0.7519627603117804
S102,R10,task,S102R10,0.5690120012041866
S102,R11,task,S102R11,0.5878725894082489
S102,R12,task,S102R12,0.4577255884082343
S102,R13,task,S102R13,0.8219828595503801
S102,R14,task,S102R14,0.9502604318678262
S103,R01,eyes_open,S103R01,0.6844346354314862
S103,R02,eyes_closed,S103R02,0.8584383749709331
S103,R03,task,S103R03,0.6685804364689313
S103,R04,task,S103R04,0.8967433958111509
S103,R05,task,S103R05,0.7845266902578687
S103,R06,task,S103R06,0.91982645611307
S103,R07,task,S103R07,0.6767958669852832
S103,R08,task,S103R08,0.9543726446588046
S103,R09,task,S103R09,0.9328277644642772
S103,R10,task,S103R10,0.6832720568476683
S103,R11,task,S103R11,0.9116925288502625
S103,R12,task,S103R12,0.7596234200337303
S103,R13,task,S103R13,0.7114365315598159
S103,R14,task,S103R14,0.7489726785742991
S104,R01,eyes_open,S104R01,0.8662546855494291
S104,R02,eyes_closed,S104R02,0.8149652152230717
S104,R03,task,S104R03,0.972218816089904
S104,R04,task,S104R04,0.6624077551156459
S104,R05,task,S104R05,0.8583145157431211
S104,R06,task,S104R06,0.8651544952901032
S104,R07,task,S104R07,0.9998178229629953
S104,R08,task,S104R08,0.9615370483846669
S104,R09,task,S104R09,0.9820318746766789
S104,R10,task,S104R10,0.9981997529625363
S104,R11,task,S104R11,0.6929398155617289
S104,R12,task,S104R12,0.7562840506757703
S104,R13,task,S104R13,0.9266964016478582
S104,R14,task,S104R14,0.9653221039620864
S105,R01,eyes_open,S105R01,0.6551344135731947
S105,R02,eyes_closed,S105R02,0.8519486189201793
S105,R03,task,S105R03,0.6984900942210592
S105,R04,task,S105R04,0.9177761011276312
S105,R05,task,S105R05,0.8648035317823535
S105,R06,task,S105R06,0.5822662544316779
S105,R07,task,S105R07,0.9419066025483248
S105,R08,task,S105R08,0.8332784732712396
S105,R09,task,S105R09,0.7863783271119694
S105,R10,task,S105R10,0.7864353839718626
S105,R11,task,S105R11,0.931225175677907
S105,R12,task,S105R12,0.7454368057769342
S105,R13,task,S105R13,0.765397598630096
S105,R14,task,S105R14,0.7470313789320255
S106,R01,eyes_open,S106R01,0.6148709477934272
S106,R02,eyes_closed,S106R02,0.8164917023433479
S106,R03,task,S106R03,0.9137730827679404
S106,R04,task,S106R04,0.7460115803408651
S106,R05,task,S106R05,0.9190983525949551
S106,R06,task,S106R06,0.763400230938201
S106,R07,task,S106R07,0.7754495119067749
S106,R08,task,S106R08,0.6527451876594614
S106,R09,task,S106R09,0.9670345414319901
S106,R10,task,S106R10,0.9402486126293231
S106,R11,task,S106R11,0.8242943763478878
S106,R12,task,S106R12,0.9328204655972431
S106,R13,task,S106R13,0.7624752396212372
S106,R14,task,S106R14,0.747474149882237
S107,R01,eyes_open,S107R01,0.8713740622610915
S107,R02,eyes_closed,S107R02,0.7316995964521155
S107,R03,task,S107R03,0.8561382884222059
S107,R04,task,S107R04,0.8200500440907396
S107,R05,task,S107R05,0.7964383264883346
S107,R06,task,S107R06,0.8386862973454674
S107,R07,task,S107R07,0.8984865957013148
S107,R08,task,S107R08,0.9377500650639615
S107,R09,task,S107R09,0.8823700511601522
S107,R10,task,S107R10,0.920236642687363
S107,R11,task,S107R11,0.7640805533077434
S107,R12,task,S107R12,0.7840294438133208
S107,R13,task,S107R13,0.8387195075257777
S107,R14,task,S107R14,0.8294299944543904
S108,R01,eyes_open,S108R01,0.5942884671393975
S108,R02,eyes_closed,S108R02,0.8201575314538503
S108,R03,task,S108R03,0.8226241240704197
S108,R04,task,S108R04,0.9404724195336875
S108,R05,task,S108R05,0.8267729415183612
S108,R06,task,S108R06,0.8550942467230007
S108,R07,task,S108R07,0.902295705888935
S108,R08,task,S108R08,0.7378164971621306
S108,R09,task,S108R09,0.6048828590564168
S108,R10,task,S108R10,0.7110865063932369
S108,R11,task,S108R11,0.7249105955205635
S108,R12,task,S108R12,0.6277685347829524
S108,R13,task,S108R13,0.685521905764237
S108,R14,task,S108R14,0.7946703576749247
S109,R01,eyes_open,S109R01,1.0255751440591065
S109,R02,eyes_closed,S109R02,0.9066687383248444
S109,R03,task,S109R03,0.8988059244198655
S109,R04,task,S109R04,0.8101463389824247
S109,R05,task,S109R05,0.8575254686032021
S109,R06,task,S109R06,0.6817956116634237
S109,R07,task,S109R07,0.7501214182761788
S109,R08,task,S109R08,0.7646534964825168
S109,R09,task,S109R09,0.6924137434604329
S109,R10,task,S109R10,0.7232323531752133
S109,R11,task,S109R11,0.7625817792710785
S109,R12,task,S109R12,0.7917043043629058
S109,R13,task,S109R13,0.841463735826595
S109,R14,task,S109R14,0.9696880007976307
